VITVvi_vCabSauv08_v1.1.unplaced.511	18456	2
VITVvi_vCabSauv08_v1.1.unplaced.512	31753	4
VITVvi_vCabSauv08_v1.1.unplaced.513	5014	1
VITVvi_vCabSauv08_v1.1.unplaced.514	22724	2
VITVvi_vCabSauv08_v1.1.unplaced.515	20797	3
VITVvi_vCabSauv08_v1.1.unplaced.516	13829	2
VITVvi_vCabSauv08_v1.1.unplaced.517	23141	1
VITVvi_vCabSauv08_v1.1.unplaced.518	4030	1
VITVvi_vCabSauv08_v1.1.unplaced.519	10926	3
VITVvi_vCabSauv08_v1.1.unplaced.52	322330	20
VITVvi_vCabSauv08_v1.1.unplaced.521	24310	1
VITVvi_vCabSauv08_v1.1.unplaced.522	24543	2
VITVvi_vCabSauv08_v1.1.unplaced.523	1290	1
VITVvi_vCabSauv08_v1.1.unplaced.524	25000	2
VITVvi_vCabSauv08_v1.1.unplaced.526	27535	5
VITVvi_vCabSauv08_v1.1.unplaced.527	30918	4
VITVvi_vCabSauv08_v1.1.unplaced.528	31015	4
VITVvi_vCabSauv08_v1.1.unplaced.529	18357	1
VITVvi_vCabSauv08_v1.1.unplaced.53	329840	22
VITVvi_vCabSauv08_v1.1.unplaced.530	23187	2
VITVvi_vCabSauv08_v1.1.unplaced.531	28517	6
VITVvi_vCabSauv08_v1.1.unplaced.532	5113	1
VITVvi_vCabSauv08_v1.1.unplaced.534	21056	1
VITVvi_vCabSauv08_v1.1.unplaced.535	23895	3
VITVvi_vCabSauv08_v1.1.unplaced.536	26544	2
VITVvi_vCabSauv08_v1.1.unplaced.54	310343	22
VITVvi_vCabSauv08_v1.1.unplaced.540	7774	1
VITVvi_vCabSauv08_v1.1.unplaced.542	3745	1
VITVvi_vCabSauv08_v1.1.unplaced.543	28065	3
VITVvi_vCabSauv08_v1.1.unplaced.544	31406	3
VITVvi_vCabSauv08_v1.1.unplaced.545	9424	1
VITVvi_vCabSauv08_v1.1.unplaced.546	17544	1
VITVvi_vCabSauv08_v1.1.unplaced.547	14378	1
VITVvi_vCabSauv08_v1.1.unplaced.548	31125	2
VITVvi_vCabSauv08_v1.1.unplaced.549	25705	2
VITVvi_vCabSauv08_v1.1.unplaced.55	245632	7
VITVvi_vCabSauv08_v1.1.unplaced.550	27866	5
VITVvi_vCabSauv08_v1.1.unplaced.552	28404	4
VITVvi_vCabSauv08_v1.1.unplaced.553	16866	1
VITVvi_vCabSauv08_v1.1.unplaced.554	29942	1
VITVvi_vCabSauv08_v1.1.unplaced.555	29978	4
VITVvi_vCabSauv08_v1.1.unplaced.557	17661	2
VITVvi_vCabSauv08_v1.1.unplaced.558	25354	2
VITVvi_vCabSauv08_v1.1.unplaced.559	29803	2
VITVvi_vCabSauv08_v1.1.unplaced.56	308763	7
VITVvi_vCabSauv08_v1.1.unplaced.561	28307	5
VITVvi_vCabSauv08_v1.1.unplaced.563	24482	3
VITVvi_vCabSauv08_v1.1.unplaced.567	28836	3
VITVvi_vCabSauv08_v1.1.unplaced.568	16333	3
VITVvi_vCabSauv08_v1.1.unplaced.57	278106	12
VITVvi_vCabSauv08_v1.1.unplaced.570	18045	2
VITVvi_vCabSauv08_v1.1.unplaced.571	22221	1
VITVvi_vCabSauv08_v1.1.unplaced.573	27206	2
VITVvi_vCabSauv08_v1.1.unplaced.574	28767	3
VITVvi_vCabSauv08_v1.1.unplaced.575	8218	1
VITVvi_vCabSauv08_v1.1.unplaced.576	21004	1
VITVvi_vCabSauv08_v1.1.unplaced.577	1058	1
VITVvi_vCabSauv08_v1.1.unplaced.578	13423	2
VITVvi_vCabSauv08_v1.1.unplaced.579	7949	1
VITVvi_vCabSauv08_v1.1.unplaced.58	312898	15
VITVvi_vCabSauv08_v1.1.unplaced.581	24475	1
VITVvi_vCabSauv08_v1.1.unplaced.582	29239	4
VITVvi_vCabSauv08_v1.1.unplaced.583	2963	1
VITVvi_vCabSauv08_v1.1.unplaced.584	27158	2
VITVvi_vCabSauv08_v1.1.unplaced.585	23142	3
VITVvi_vCabSauv08_v1.1.unplaced.586	27922	2
VITVvi_vCabSauv08_v1.1.unplaced.587	25371	7
VITVvi_vCabSauv08_v1.1.unplaced.59	295266	22
VITVvi_vCabSauv08_v1.1.unplaced.590	21282	3
VITVvi_vCabSauv08_v1.1.unplaced.591	28956	3
VITVvi_vCabSauv08_v1.1.unplaced.593	9214	2
VITVvi_vCabSauv08_v1.1.unplaced.594	23321	3
VITVvi_vCabSauv08_v1.1.unplaced.596	18101	3
VITVvi_vCabSauv08_v1.1.unplaced.6	1412871	125
VITVvi_vCabSauv08_v1.1.unplaced.60	275896	9
VITVvi_vCabSauv08_v1.1.unplaced.601	28511	3
VITVvi_vCabSauv08_v1.1.unplaced.604	15797	4
VITVvi_vCabSauv08_v1.1.unplaced.605	12060	1
VITVvi_vCabSauv08_v1.1.unplaced.607	2622	1
VITVvi_vCabSauv08_v1.1.unplaced.609	28336	1
VITVvi_vCabSauv08_v1.1.unplaced.610	15166	2
VITVvi_vCabSauv08_v1.1.unplaced.612	17229	2
VITVvi_vCabSauv08_v1.1.unplaced.613	11076	1
VITVvi_vCabSauv08_v1.1.unplaced.615	26041	2
VITVvi_vCabSauv08_v1.1.unplaced.616	25965	3
VITVvi_vCabSauv08_v1.1.unplaced.617	26965	2
VITVvi_vCabSauv08_v1.1.unplaced.618	20387	5
VITVvi_vCabSauv08_v1.1.unplaced.619	6463	1
VITVvi_vCabSauv08_v1.1.unplaced.62	252308	7
VITVvi_vCabSauv08_v1.1.unplaced.620	7021	1
VITVvi_vCabSauv08_v1.1.unplaced.622	19379	3
VITVvi_vCabSauv08_v1.1.unplaced.623	27128	3
VITVvi_vCabSauv08_v1.1.unplaced.624	1560	1
VITVvi_vCabSauv08_v1.1.unplaced.626	20486	1
VITVvi_vCabSauv08_v1.1.unplaced.627	25180	2
VITVvi_vCabSauv08_v1.1.unplaced.629	27068	5
VITVvi_vCabSauv08_v1.1.unplaced.63	276264	9
VITVvi_vCabSauv08_v1.1.unplaced.630	18478	1
VITVvi_vCabSauv08_v1.1.unplaced.632	21839	1
VITVvi_vCabSauv08_v1.1.unplaced.634	8973	2
VITVvi_vCabSauv08_v1.1.unplaced.635	14373	2
VITVvi_vCabSauv08_v1.1.unplaced.636	23884	2
VITVvi_vCabSauv08_v1.1.unplaced.638	22991	3
VITVvi_vCabSauv08_v1.1.unplaced.639	25706	2
VITVvi_vCabSauv08_v1.1.unplaced.64	273056	26
VITVvi_vCabSauv08_v1.1.unplaced.640	10991	2
VITVvi_vCabSauv08_v1.1.unplaced.641	3016	1
VITVvi_vCabSauv08_v1.1.unplaced.643	15134	3
VITVvi_vCabSauv08_v1.1.unplaced.644	13324	2
VITVvi_vCabSauv08_v1.1.unplaced.645	25031	2
VITVvi_vCabSauv08_v1.1.unplaced.646	24001	1
VITVvi_vCabSauv08_v1.1.unplaced.647	14125	2
VITVvi_vCabSauv08_v1.1.unplaced.648	18495	3
VITVvi_vCabSauv08_v1.1.unplaced.649	22263	3
VITVvi_vCabSauv08_v1.1.unplaced.65	276206	25
VITVvi_vCabSauv08_v1.1.unplaced.650	21022	5
VITVvi_vCabSauv08_v1.1.unplaced.651	3847	1
VITVvi_vCabSauv08_v1.1.unplaced.652	12289	1
VITVvi_vCabSauv08_v1.1.unplaced.654	18784	3
VITVvi_vCabSauv08_v1.1.unplaced.655	26287	5
VITVvi_vCabSauv08_v1.1.unplaced.656	8801	1
VITVvi_vCabSauv08_v1.1.unplaced.659	25603	1
VITVvi_vCabSauv08_v1.1.unplaced.66	270954	25
VITVvi_vCabSauv08_v1.1.unplaced.660	8139	1
VITVvi_vCabSauv08_v1.1.unplaced.661	1157	1
VITVvi_vCabSauv08_v1.1.unplaced.663	17938	2
VITVvi_vCabSauv08_v1.1.unplaced.664	17288	1
VITVvi_vCabSauv08_v1.1.unplaced.665	24323	3
VITVvi_vCabSauv08_v1.1.unplaced.666	18075	2
VITVvi_vCabSauv08_v1.1.unplaced.667	18396	1
VITVvi_vCabSauv08_v1.1.unplaced.67	268569	9
VITVvi_vCabSauv08_v1.1.unplaced.673	6143	1
VITVvi_vCabSauv08_v1.1.unplaced.674	20970	3
VITVvi_vCabSauv08_v1.1.unplaced.675	4660	1
VITVvi_vCabSauv08_v1.1.unplaced.676	24823	1
VITVvi_vCabSauv08_v1.1.unplaced.678	19662	1
VITVvi_vCabSauv08_v1.1.unplaced.68	273062	25
VITVvi_vCabSauv08_v1.1.unplaced.681	24833	2
VITVvi_vCabSauv08_v1.1.unplaced.683	19245	1
VITVvi_vCabSauv08_v1.1.unplaced.687	24909	2
VITVvi_vCabSauv08_v1.1.unplaced.689	8793	1
VITVvi_vCabSauv08_v1.1.unplaced.69	190738	10
VITVvi_vCabSauv08_v1.1.unplaced.691	23704	2
VITVvi_vCabSauv08_v1.1.unplaced.692	9087	1
VITVvi_vCabSauv08_v1.1.unplaced.693	24341	3
VITVvi_vCabSauv08_v1.1.unplaced.694	8349	2
VITVvi_vCabSauv08_v1.1.unplaced.695	24653	2
VITVvi_vCabSauv08_v1.1.unplaced.696	24113	1
VITVvi_vCabSauv08_v1.1.unplaced.697	23290	2
VITVvi_vCabSauv08_v1.1.unplaced.698	23612	2
VITVvi_vCabSauv08_v1.1.unplaced.7	1355501	56
VITVvi_vCabSauv08_v1.1.unplaced.70	223280	8
VITVvi_vCabSauv08_v1.1.unplaced.700	17480	3
VITVvi_vCabSauv08_v1.1.unplaced.704	22450	2
VITVvi_vCabSauv08_v1.1.unplaced.705	19060	2
VITVvi_vCabSauv08_v1.1.unplaced.706	23956	5
VITVvi_vCabSauv08_v1.1.unplaced.707	23001	3
VITVvi_vCabSauv08_v1.1.unplaced.708	12082	1
VITVvi_vCabSauv08_v1.1.unplaced.71	8040	2
VITVvi_vCabSauv08_v1.1.unplaced.711	4212	1
VITVvi_vCabSauv08_v1.1.unplaced.712	23406	1
VITVvi_vCabSauv08_v1.1.unplaced.713	22249	1
VITVvi_vCabSauv08_v1.1.unplaced.715	18233	2
VITVvi_vCabSauv08_v1.1.unplaced.72	258919	6
VITVvi_vCabSauv08_v1.1.unplaced.720	23493	2
VITVvi_vCabSauv08_v1.1.unplaced.723	16003	2
VITVvi_vCabSauv08_v1.1.unplaced.724	13934	2
VITVvi_vCabSauv08_v1.1.unplaced.728	22799	2
VITVvi_vCabSauv08_v1.1.unplaced.729	22759	1
VITVvi_vCabSauv08_v1.1.unplaced.73	250948	16
VITVvi_vCabSauv08_v1.1.unplaced.730	17754	2
VITVvi_vCabSauv08_v1.1.unplaced.731	17689	1
VITVvi_vCabSauv08_v1.1.unplaced.732	5691	1
VITVvi_vCabSauv08_v1.1.unplaced.734	7134	2
VITVvi_vCabSauv08_v1.1.unplaced.735	22363	2
VITVvi_vCabSauv08_v1.1.unplaced.736	17863	2
VITVvi_vCabSauv08_v1.1.unplaced.74	238924	13
VITVvi_vCabSauv08_v1.1.unplaced.742	20397	3
VITVvi_vCabSauv08_v1.1.unplaced.743	18021	3
VITVvi_vCabSauv08_v1.1.unplaced.744	21311	4
VITVvi_vCabSauv08_v1.1.unplaced.747	8228	2
VITVvi_vCabSauv08_v1.1.unplaced.748	20137	2
VITVvi_vCabSauv08_v1.1.unplaced.749	22593	2
VITVvi_vCabSauv08_v1.1.unplaced.75	245656	33
VITVvi_vCabSauv08_v1.1.unplaced.750	14562	2
VITVvi_vCabSauv08_v1.1.unplaced.751	16501	1
VITVvi_vCabSauv08_v1.1.unplaced.754	17700	3
VITVvi_vCabSauv08_v1.1.unplaced.755	18683	4
VITVvi_vCabSauv08_v1.1.unplaced.756	19477	1
VITVvi_vCabSauv08_v1.1.unplaced.758	22046	3
VITVvi_vCabSauv08_v1.1.unplaced.759	21869	1
VITVvi_vCabSauv08_v1.1.unplaced.76	155077	2
VITVvi_vCabSauv08_v1.1.unplaced.760	3199	1
VITVvi_vCabSauv08_v1.1.unplaced.761	20472	3
VITVvi_vCabSauv08_v1.1.unplaced.763	266	1
VITVvi_vCabSauv08_v1.1.unplaced.765	22250	2
VITVvi_vCabSauv08_v1.1.unplaced.766	8676	1
VITVvi_vCabSauv08_v1.1.unplaced.767	21920	2
VITVvi_vCabSauv08_v1.1.unplaced.768	16986	1
VITVvi_vCabSauv08_v1.1.unplaced.769	21074	1
VITVvi_vCabSauv08_v1.1.unplaced.77	241965	19
VITVvi_vCabSauv08_v1.1.unplaced.771	21413	1
VITVvi_vCabSauv08_v1.1.unplaced.773	13110	3
VITVvi_vCabSauv08_v1.1.unplaced.774	21066	2
VITVvi_vCabSauv08_v1.1.unplaced.776	7290	1
VITVvi_vCabSauv08_v1.1.unplaced.777	12204	1
VITVvi_vCabSauv08_v1.1.unplaced.779	21888	1
VITVvi_vCabSauv08_v1.1.unplaced.78	241599	7
VITVvi_vCabSauv08_v1.1.unplaced.780	20827	2
VITVvi_vCabSauv08_v1.1.unplaced.781	9520	2
VITVvi_vCabSauv08_v1.1.unplaced.782	3280	1
VITVvi_vCabSauv08_v1.1.unplaced.783	3385	1
VITVvi_vCabSauv08_v1.1.unplaced.784	7677	1
VITVvi_vCabSauv08_v1.1.unplaced.785	9134	1
VITVvi_vCabSauv08_v1.1.unplaced.786	21657	1
VITVvi_vCabSauv08_v1.1.unplaced.787	17979	4
VITVvi_vCabSauv08_v1.1.unplaced.788	19701	3
VITVvi_vCabSauv08_v1.1.unplaced.79	239747	3
VITVvi_vCabSauv08_v1.1.unplaced.793	12173	2
VITVvi_vCabSauv08_v1.1.unplaced.795	4851	5
VITVvi_vCabSauv08_v1.1.unplaced.796	21205	3
VITVvi_vCabSauv08_v1.1.unplaced.799	14792	1
VITVvi_vCabSauv08_v1.1.unplaced.8	1376803	84
VITVvi_vCabSauv08_v1.1.unplaced.80	149890	2
VITVvi_vCabSauv08_v1.1.unplaced.802	8834	1
VITVvi_vCabSauv08_v1.1.unplaced.803	10788	1
VITVvi_vCabSauv08_v1.1.unplaced.804	14162	1
VITVvi_vCabSauv08_v1.1.unplaced.805	13967	1
VITVvi_vCabSauv08_v1.1.unplaced.807	4288	1
VITVvi_vCabSauv08_v1.1.unplaced.808	17917	2
VITVvi_vCabSauv08_v1.1.unplaced.81	233592	9
VITVvi_vCabSauv08_v1.1.unplaced.811	12839	2
VITVvi_vCabSauv08_v1.1.unplaced.813	17974	2
VITVvi_vCabSauv08_v1.1.unplaced.814	18118	1
VITVvi_vCabSauv08_v1.1.unplaced.818	20483	3
VITVvi_vCabSauv08_v1.1.unplaced.819	19205	1
VITVvi_vCabSauv08_v1.1.unplaced.820	20145	4
VITVvi_vCabSauv08_v1.1.unplaced.821	17988	2
VITVvi_vCabSauv08_v1.1.unplaced.822	8475	1
VITVvi_vCabSauv08_v1.1.unplaced.823	12183	1
VITVvi_vCabSauv08_v1.1.unplaced.825	19131	3
VITVvi_vCabSauv08_v1.1.unplaced.827	9953	1
VITVvi_vCabSauv08_v1.1.unplaced.828	19588	3
VITVvi_vCabSauv08_v1.1.unplaced.829	7156	1
VITVvi_vCabSauv08_v1.1.unplaced.83	221746	10
VITVvi_vCabSauv08_v1.1.unplaced.830	15391	3
VITVvi_vCabSauv08_v1.1.unplaced.831	13889	1
VITVvi_vCabSauv08_v1.1.unplaced.832	12915	2
VITVvi_vCabSauv08_v1.1.unplaced.833	9469	3
VITVvi_vCabSauv08_v1.1.unplaced.834	16960	1
VITVvi_vCabSauv08_v1.1.unplaced.836	16947	3
VITVvi_vCabSauv08_v1.1.unplaced.837	3757	1
VITVvi_vCabSauv08_v1.1.unplaced.84	183620	11
VITVvi_vCabSauv08_v1.1.unplaced.840	15330	1
VITVvi_vCabSauv08_v1.1.unplaced.843	19869	3
VITVvi_vCabSauv08_v1.1.unplaced.845	13997	2
VITVvi_vCabSauv08_v1.1.unplaced.847	17879	2
VITVvi_vCabSauv08_v1.1.unplaced.849	11699	2
VITVvi_vCabSauv08_v1.1.unplaced.85	210700	9
VITVvi_vCabSauv08_v1.1.unplaced.851	18143	3
VITVvi_vCabSauv08_v1.1.unplaced.852	9943	2
VITVvi_vCabSauv08_v1.1.unplaced.854	17816	1
VITVvi_vCabSauv08_v1.1.unplaced.856	19399	2
VITVvi_vCabSauv08_v1.1.unplaced.857	16881	4
VITVvi_vCabSauv08_v1.1.unplaced.86	218760	11
VITVvi_vCabSauv08_v1.1.unplaced.860	18922	2
VITVvi_vCabSauv08_v1.1.unplaced.861	19289	3
VITVvi_vCabSauv08_v1.1.unplaced.863	5683	1
VITVvi_vCabSauv08_v1.1.unplaced.866	15265	1
VITVvi_vCabSauv08_v1.1.unplaced.867	16563	2
VITVvi_vCabSauv08_v1.1.unplaced.868	2964	1
VITVvi_vCabSauv08_v1.1.unplaced.869	18616	1
VITVvi_vCabSauv08_v1.1.unplaced.87	214459	12
VITVvi_vCabSauv08_v1.1.unplaced.870	17743	1
VITVvi_vCabSauv08_v1.1.unplaced.871	18943	3
VITVvi_vCabSauv08_v1.1.unplaced.872	18992	3
VITVvi_vCabSauv08_v1.1.unplaced.873	11146	1
VITVvi_vCabSauv08_v1.1.unplaced.874	2519	1
VITVvi_vCabSauv08_v1.1.unplaced.875	18953	1
VITVvi_vCabSauv08_v1.1.unplaced.876	16759	2
VITVvi_vCabSauv08_v1.1.unplaced.879	14548	1
VITVvi_vCabSauv08_v1.1.unplaced.88	201617	18
VITVvi_vCabSauv08_v1.1.unplaced.880	9247	1
VITVvi_vCabSauv08_v1.1.unplaced.881	4652	1
VITVvi_vCabSauv08_v1.1.unplaced.882	17264	1
VITVvi_vCabSauv08_v1.1.unplaced.883	12746	2
VITVvi_vCabSauv08_v1.1.unplaced.885	17797	1
VITVvi_vCabSauv08_v1.1.unplaced.888	17887	1
VITVvi_vCabSauv08_v1.1.unplaced.889	9558	2
VITVvi_vCabSauv08_v1.1.unplaced.89	206949	16
VITVvi_vCabSauv08_v1.1.unplaced.890	10217	2
VITVvi_vCabSauv08_v1.1.unplaced.891	6114	1
VITVvi_vCabSauv08_v1.1.unplaced.892	16015	1
VITVvi_vCabSauv08_v1.1.unplaced.893	1892	1
VITVvi_vCabSauv08_v1.1.unplaced.894	15937	3
VITVvi_vCabSauv08_v1.1.unplaced.897	15898	4
VITVvi_vCabSauv08_v1.1.unplaced.898	4027	1
VITVvi_vCabSauv08_v1.1.unplaced.899	14051	2
VITVvi_vCabSauv08_v1.1.unplaced.9	1371131	91
VITVvi_vCabSauv08_v1.1.unplaced.90	211089	29
VITVvi_vCabSauv08_v1.1.unplaced.900	18228	2
VITVvi_vCabSauv08_v1.1.unplaced.904	17024	2
VITVvi_vCabSauv08_v1.1.unplaced.905	11408	1
VITVvi_vCabSauv08_v1.1.unplaced.906	1214	1
VITVvi_vCabSauv08_v1.1.unplaced.907	10572	1
VITVvi_vCabSauv08_v1.1.unplaced.908	13917	1
VITVvi_vCabSauv08_v1.1.unplaced.91	181083	8
VITVvi_vCabSauv08_v1.1.unplaced.910	890	1
VITVvi_vCabSauv08_v1.1.unplaced.913	17437	1
VITVvi_vCabSauv08_v1.1.unplaced.914	13748	1
VITVvi_vCabSauv08_v1.1.unplaced.915	17286	4
VITVvi_vCabSauv08_v1.1.unplaced.918	8759	1
VITVvi_vCabSauv08_v1.1.unplaced.92	191899	13
VITVvi_vCabSauv08_v1.1.unplaced.920	17426	2
VITVvi_vCabSauv08_v1.1.unplaced.921	17453	3
VITVvi_vCabSauv08_v1.1.unplaced.922	11537	1
VITVvi_vCabSauv08_v1.1.unplaced.923	11440	1
VITVvi_vCabSauv08_v1.1.unplaced.927	16761	1
VITVvi_vCabSauv08_v1.1.unplaced.928	15120	1
VITVvi_vCabSauv08_v1.1.unplaced.929	14328	2
VITVvi_vCabSauv08_v1.1.unplaced.93	195519	12
VITVvi_vCabSauv08_v1.1.unplaced.930	16808	1
VITVvi_vCabSauv08_v1.1.unplaced.933	17067	2
VITVvi_vCabSauv08_v1.1.unplaced.935	10918	1
VITVvi_vCabSauv08_v1.1.unplaced.939	3271	1
VITVvi_vCabSauv08_v1.1.unplaced.94	177412	4
VITVvi_vCabSauv08_v1.1.unplaced.940	16286	1
VITVvi_vCabSauv08_v1.1.unplaced.941	8521	1
VITVvi_vCabSauv08_v1.1.unplaced.945	15953	2
VITVvi_vCabSauv08_v1.1.unplaced.946	16162	1
VITVvi_vCabSauv08_v1.1.unplaced.947	8535	1
VITVvi_vCabSauv08_v1.1.unplaced.948	14107	2
VITVvi_vCabSauv08_v1.1.unplaced.95	190533	5
VITVvi_vCabSauv08_v1.1.unplaced.950	5738	1
VITVvi_vCabSauv08_v1.1.unplaced.951	5523	1
VITVvi_vCabSauv08_v1.1.unplaced.952	14495	2
VITVvi_vCabSauv08_v1.1.unplaced.953	12595	1
VITVvi_vCabSauv08_v1.1.unplaced.956	8030	1
VITVvi_vCabSauv08_v1.1.unplaced.957	15292	3
VITVvi_vCabSauv08_v1.1.unplaced.958	9456	2
VITVvi_vCabSauv08_v1.1.unplaced.960	8186	1
VITVvi_vCabSauv08_v1.1.unplaced.962	12284	1
VITVvi_vCabSauv08_v1.1.unplaced.963	11002	1
VITVvi_vCabSauv08_v1.1.unplaced.965	13790	1
VITVvi_vCabSauv08_v1.1.unplaced.967	15532	1
VITVvi_vCabSauv08_v1.1.unplaced.969	11989	2
VITVvi_vCabSauv08_v1.1.unplaced.97	167749	16
VITVvi_vCabSauv08_v1.1.unplaced.970	4003	1
VITVvi_vCabSauv08_v1.1.unplaced.974	13843	1
VITVvi_vCabSauv08_v1.1.unplaced.975	9934	2
VITVvi_vCabSauv08_v1.1.unplaced.979	15040	1
VITVvi_vCabSauv08_v1.1.unplaced.98	156656	4
VITVvi_vCabSauv08_v1.1.unplaced.980	13744	3
VITVvi_vCabSauv08_v1.1.unplaced.982	4425	1
VITVvi_vCabSauv08_v1.1.unplaced.987	10733	1
VITVvi_vCabSauv08_v1.1.unplaced.99	182014	18
VITVvi_vCabSauv08_v1.1.unplaced.990	10005	1
VITVvi_vCabSauv08_v1.1.unplaced.991	9426	2
VITVvi_vCabSauv08_v1.1.unplaced.994	13340	1
VITVvi_vCabSauv08_v1.1.unplaced.995	649	1
